,Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
2867,DRN36,OUT013,1575.186859014013
2868,FDI46,OUT013,4015.8283319767543
2869,FDG16,OUT027,4810.324496958879
2870,FDV32,OUT013,1090.322562332546
2871,FDF44,OUT010,277.00681567418263
2872,FDK04,OUT018,636.4673091820875
2873,NCA41,OUT013,3094.0181372338993
2874,FDD51,OUT017,821.7708911713729
2875,NCZ53,OUT045,2980.600631758942
2876,FDP01,OUT027,3917.5555065428853
2877,FDY25,OUT049,3004.4230262581455
2878,FDB17,OUT018,2559.8805974659726
2879,NCV54,OUT018,1607.6847856878073
2880,FDJ32,OUT017,1213.1175336660613
2881,FDA37,OUT049,2168.8748044140925
2882,FDG35,OUT035,2866.109744761258
2883,NCM05,OUT018,3921.5952692916967
2884,FDG45,OUT046,3404.7899314662277
2885,FDH28,OUT013,701.7287207958769
2886,NCE18,OUT049,3991.4169545693176
2887,FDH38,OUT045,1918.4681569252275
2888,FDR56,OUT013,3239.714850426021
2889,FDH17,OUT027,3030.758967492607
2890,FDD39,OUT049,3501.535373705331
2891,FDB41,OUT049,901.4607058804961
2892,NCR53,OUT046,3525.5237773560593
2893,FDX46,OUT017,1132.9896562735742
2894,FDV28,OUT049,719.6787103581393
2895,FDA08,OUT018,2431.208587481179
2896,FDH45,OUT017,919.9020875833264
2897,NCS38,OUT010,130.1817647403725
2898,FDD40,OUT010,1157.4365403060922
2899,DRM59,OUT035,2511.493611896709
2900,NCJ43,OUT018,2474.762853742115
2901,NCN29,OUT013,857.3925342885328
2902,NCC19,OUT045,2987.7007806817523
2903,FDR56,OUT035,3232.821491384529
2904,FDZ43,OUT049,4000.857838926777
2905,FDJ32,OUT010,856.813211848254
2906,DRH03,OUT017,1639.3256135915458
2907,NCZ54,OUT035,2612.2231152762834
2908,FDE26,OUT017,2492.6152376956597
2909,FDS03,OUT045,1036.8978249820993
2910,DRZ24,OUT019,7.633499114654569
2911,FDO48,OUT027,4990.298177103492
2912,FDW39,OUT049,2931.5630579466197
2913,NCK05,OUT049,1116.2533772398706
2914,NCK30,OUT017,4124.846441487789
2915,FDT27,OUT018,3480.9965554980777
2916,FDS08,OUT019,958.0583112083013
2917,NCJ19,OUT049,992.1130841729358
2918,FDC58,OUT045,703.1625790028486
2919,DRE37,OUT013,2985.620301328393
2920,FDW02,OUT035,2086.147800346562
2921,FDJ02,OUT010,534.8679950405301
2922,FDX09,OUT045,2794.188539070724
2923,FDT31,OUT010,1110.8738395413232
2924,FDI24,OUT049,2923.3864570436867
2925,FDY09,OUT045,2771.6601683098816
2926,FDV28,OUT045,585.7799289009056
2927,DRM47,OUT049,3149.7204262727155
2928,FDT52,OUT019,2014.6794087036012
2929,FDI48,OUT018,652.8817662279574
2930,FDY55,OUT017,4221.345330657259
2931,FDU48,OUT013,2133.978745301325
2932,FDN25,OUT045,957.4174768464887
2933,FDP20,OUT049,2163.528461715423
2934,FDJ15,OUT013,2977.560450529159
2935,FDD04,OUT018,1906.9230197475736
2936,FDY58,OUT045,3619.892591935943
2937,FDR37,OUT018,2677.7796751314017
2938,FDF44,OUT013,2181.5354189324494
2939,FDD32,OUT045,1404.6089271767437
2940,FDR57,OUT017,2676.3939931219793
2941,DRG39,OUT027,2357.178027014291
2942,FDX15,OUT017,2653.0363098221906
2943,DRN37,OUT045,2594.4795648377344
2944,FDW40,OUT027,3724.1954372844602
2945,FDB32,OUT049,1648.9566867164897
2946,FDM40,OUT018,1965.7546467049374
2947,FDE39,OUT027,3344.9750155324477
2948,DRH49,OUT017,1458.9742590041055
2949,FDT46,OUT049,925.4167240754417
2950,NCF06,OUT035,4095.304589940262
2951,FDP07,OUT017,3276.4681454164056
2952,FDC04,OUT013,3784.560382286373
2953,FDZ32,OUT017,1890.608530921664
2954,FDD50,OUT045,2696.856425795549
2955,FDU56,OUT017,3111.4597814846543
2956,FDV34,OUT017,1364.5415265520182
2957,NCY41,OUT013,647.2141081701366
2958,NCK18,OUT046,2616.5086015055285
2959,DRH25,OUT049,951.670550452556
2960,FDT57,OUT046,3769.2800823474668
2961,FDV56,OUT018,1522.8720819228215
2962,FDV12,OUT045,1598.7901597152445
2963,FDN52,OUT017,1578.7747585236066
2964,FDX38,OUT035,854.5130212210213
2965,FDE47,OUT018,1716.1128307442784
2966,NCO07,OUT013,3374.1786530766417
2967,FDV09,OUT027,3846.455104757907
2968,FDZ23,OUT019,1079.6586486778838
2969,DRH51,OUT018,1139.7145571758006
2970,NCY54,OUT045,2662.958351365634
2971,DRG49,OUT013,3898.8285011851503
2972,NCC19,OUT049,3116.3211828223866
2973,NCV53,OUT045,3804.489005567441
2974,FDZ47,OUT019,222.19879732173592
2975,NCO26,OUT018,1522.6203460161457
2976,NCP02,OUT045,964.1332819410492
2977,NCW30,OUT018,3800.801666829141
2978,NCN55,OUT046,3796.8907044448824
2979,FDB20,OUT010,643.732802842534
2980,DRL11,OUT013,2535.771409207271
2981,DRD60,OUT045,2852.896825121053
2982,FDW14,OUT010,493.5819066448071
2983,FDL27,OUT010,811.0365245557175
2984,FDU09,OUT018,676.8264680675912
2985,DRH36,OUT027,2651.6114763233436
2986,FDP34,OUT027,3915.6958805664453
2987,FDE04,OUT017,2996.7833157878063
2988,FDZ57,OUT027,3571.648475648174
2989,FDF02,OUT010,225.9706901225054
2990,FDG28,OUT045,3885.799409770031
2991,NCI31,OUT046,579.436933830798
2992,FDT43,OUT013,924.7319208075991
2993,FDU20,OUT046,2023.9386897651134
2994,FDD53,OUT013,725.6867536855067
2995,FDW15,OUT045,2410.3756568606996
2996,NCT53,OUT045,2577.630790792544
2997,NCG55,OUT027,3259.3557768651062
2998,FDD48,OUT035,1898.3988088472854
2999,FDG47,OUT049,4282.510131290253
3000,FDI21,OUT017,1223.318110843844
3001,FDT27,OUT017,3893.0229954948913
3002,DRO35,OUT013,1913.2487235347126
3003,FDD33,OUT017,3861.8479507946986
3004,FDC04,OUT035,3844.6578470075315
3005,FDY34,OUT013,2687.876716334561
3006,DRJ49,OUT049,2135.915700044744
3007,FDE05,OUT049,2415.900314009138
3008,FDU31,OUT017,3689.0843575540484
3009,NCN19,OUT027,4428.6860259141085
3010,FDK56,OUT027,4409.404212929306
3011,FDK58,OUT017,1841.188601419887
3012,NCJ42,OUT035,1672.7733189493374
3013,FDZ34,OUT027,4522.704258155009
3014,FDA52,OUT018,2525.7630895455745
3015,NCR29,OUT013,949.9575527491958
3016,FDT48,OUT035,3228.192316412689
3017,DRJ51,OUT019,1714.6534010488378
3018,NCS54,OUT046,2797.874222810972
3019,FDV01,OUT035,2579.68929344744
3020,DRG51,OUT027,4061.1356592724906
3021,NCG42,OUT013,2103.8962429828393
3022,FDA51,OUT049,1924.786048769357
3023,FDV19,OUT010,706.8414996109342
3024,NCT18,OUT045,2844.2089295765622
3025,NCS41,OUT045,2912.423571526781
3026,FDO03,OUT046,3660.2094360312676
3027,FDL12,OUT010,883.7784665407664
3028,FDY37,OUT010,455.08678887636336
3029,FDI58,OUT049,1625.4645068878679
3030,FDT28,OUT018,2076.7595546949296
3031,NCC42,OUT010,292.0944286709389
3032,FDO01,OUT017,2273.0899287112125
3033,FDJ02,OUT013,2446.7132136456908
3034,FDQ04,OUT018,405.77068428601456
3035,DRL47,OUT013,2047.826181963479
3036,FDZ32,OUT035,1848.8559238737644
3037,FDC35,OUT035,3352.420345509339
3038,FDX14,OUT045,1131.3056874027297
3039,FDZ35,OUT013,1766.1627379243655
3040,FDL14,OUT013,2587.6822069228715
3041,FDO04,OUT049,990.192316162762
3042,DRK11,OUT017,2552.69940404678
3043,FDB44,OUT018,3109.9127807555783
3044,FDZ50,OUT049,3017.8586290185035
3045,FDI12,OUT027,2921.6631889844916
3046,FDU43,OUT017,3962.4549002758185
3047,FDD58,OUT010,339.5027096827846
3048,FDB27,OUT017,3196.354783702133
3049,FDB04,OUT018,1110.5390575763618
3050,NCO17,OUT013,1929.2497101640265
3051,FDL12,OUT017,1130.1399670790565
3052,DRJ13,OUT049,2629.9093133206416
3053,FDD57,OUT045,1590.8663546730681
3054,FDW19,OUT035,1911.2916981245135
3055,DRD27,OUT018,1345.7293839130407
3056,FDH27,OUT027,3717.609507051644
3057,NCW30,OUT027,5530.158340569882
3058,FDR40,OUT018,1053.190606133533
3059,FDG05,OUT013,2538.040226488164
3060,NCY41,OUT019,1310.1889990826396
3061,FDI38,OUT018,3072.6838456049954
3062,FDR20,OUT046,806.550659649518
3063,FDE09,OUT017,1941.31091275084
3064,FDN50,OUT019,284.74274255116757
3065,DRF27,OUT045,2423.0901408986556
3066,DRF51,OUT013,648.5591381715439
3067,NCO02,OUT019,814.9212167419851
3068,FDB51,OUT027,2428.6223364616926
3069,FDJ50,OUT013,949.8484572282317
3070,FDN52,OUT013,1416.3055659925185
3071,FDX14,OUT013,1228.4095938763985
3072,FDT27,OUT019,1868.276165661993
3073,FDV10,OUT013,761.4227343033637
3074,FDU33,OUT046,773.6802281277252
3075,FDU58,OUT046,2996.2648214488345
3076,NCP42,OUT027,4514.194135661862
3077,FDL51,OUT027,4828.325095072978
3078,DRH15,OUT027,2201.244042561426
3079,FDU16,OUT017,1544.4610907412425
3080,FDW15,OUT017,2568.792485780078
3081,FDQ44,OUT045,1981.7615746199692
3082,NCI06,OUT027,4276.990630981211
3083,DRK23,OUT019,2094.8028104458217
3084,FDC28,OUT035,1792.0408005884315
3085,NCY17,OUT019,1176.9365870997653
3086,NCV05,OUT018,2173.168640411306
3087,FDM34,OUT019,208.79031807815068
3088,DRD60,OUT027,4334.588097328658
3089,FDT38,OUT046,1350.0336124014161
3090,FDQ57,OUT018,2039.3696545323448
3091,FDE59,OUT027,2085.816237303612
3092,NCM43,OUT046,2593.3371843407845
3093,DRI51,OUT049,2819.2890913311653
3094,NCG30,OUT017,2092.471474185465
3095,NCK54,OUT035,1864.5535538855277
3096,FDQ16,OUT019,156.1450042201866
3097,FDI36,OUT013,3200.9588908664277
3098,FDX16,OUT027,3795.0543728433895
3099,FDA34,OUT046,2802.6235275907234
3100,FDJ48,OUT018,3644.9564737134497
3101,FDU47,OUT035,2299.575194734991
3102,FDS39,OUT046,2297.0008472180743
3103,FDD11,OUT046,4008.771186681614
3104,FDM16,OUT027,2672.860191530197
3105,FDU56,OUT018,2663.596481595552
3106,FDQ32,OUT017,2177.1845245415416
3107,DRK35,OUT013,700.5582080627227
3108,FDA58,OUT049,3785.7505982658877
3109,DRG48,OUT019,387.0020513845023
3110,FDT59,OUT010,1774.088431939543
3111,FDQ31,OUT019,372.2390672927304
3112,FDS51,OUT018,772.888804281276
3113,FDW32,OUT027,2924.514549225686
3114,FDI15,OUT027,5558.944593834698
3115,NCV30,OUT017,1128.3427197236851
3116,DRG25,OUT049,3059.1857731299638
3117,FDT02,OUT013,564.5999487529807
3118,FDO33,OUT027,3268.674749219156
3119,FDP38,OUT035,936.8397886804814
3120,FDZ45,OUT035,3177.001143507534
3121,NCA54,OUT027,4280.4480404834985
3122,FDU33,OUT017,921.8142079175924
3123,FDN58,OUT017,3871.679741709345
3124,FDI05,OUT045,1221.2780115254955
3125,FDM57,OUT019,534.3322486515958
3126,NCS42,OUT027,2863.225888172606
3127,FDB57,OUT045,3574.25411531709
3128,FDC03,OUT045,3089.527650611228
3129,FDZ58,OUT013,1956.1687303326103
3130,NCK29,OUT045,1964.0542822449906
3131,NCR53,OUT045,3519.9732636534573
3132,FDE26,OUT027,3793.774465650926
3133,FDU52,OUT049,2536.4849461021777
3134,FDE41,OUT027,2823.8333432969443
3135,FDU38,OUT018,2684.3663851773467
3136,FDA52,OUT017,2944.0183222292353
3137,FDW46,OUT046,1107.7748871204658
3138,DRI59,OUT035,3610.592721529104
3139,FDT38,OUT035,1381.764728612966
3140,FDL33,OUT018,2831.4212475700756
3141,FDQ01,OUT027,5494.628086479119
3142,FDJ08,OUT046,3055.1959931290035
3143,FDQ47,OUT049,739.9521714102199
3144,NCZ18,OUT013,3958.4763133767856
3145,FDE29,OUT017,1096.560902407546
3146,FDF10,OUT027,3803.1668341077966
3147,FDC48,OUT049,1466.1202670859907
3148,FDY58,OUT013,3649.991485484327
3149,NCX30,OUT010,1964.3195640748245
3150,FDV11,OUT013,2887.4549391865717
3151,FDT46,OUT046,824.111000993155
3152,DRD01,OUT019,962.4711784580184
3153,FDQ11,OUT013,4135.221361173783
3154,NCM41,OUT017,1634.3986749755773
3155,NCC55,OUT013,619.5121247209667
3156,FDG45,OUT027,4860.028755368081
3157,NCQ54,OUT049,2726.903431454331
3158,FDM34,OUT045,2050.7051617880784
3159,FDD17,OUT019,1844.391418712715
3160,FDN38,OUT027,5463.603289052782
3161,FDB53,OUT018,2061.853174023408
3162,NCL06,OUT035,4152.271529325385
3163,NCV18,OUT019,611.3072618818994
3164,FDX25,OUT013,2952.306315177545
3165,FDB39,OUT046,874.4412614525799
3166,FDC33,OUT049,3300.2301285461535
3167,NCO14,OUT018,442.3985311705711
3168,FDA58,OUT027,5185.289154578355
3169,NCQ02,OUT017,3078.369544632821
3170,NCR53,OUT017,3707.9151863076245
3171,FDN52,OUT046,1430.6368594900864
3172,FDG26,OUT046,4082.9103627115105
3173,FDE23,OUT027,2301.661146529449
3174,DRI37,OUT013,972.0518886223152
3175,DRH37,OUT018,2341.7258479595876
3176,FDO01,OUT035,2148.754529492751
3177,FDK45,OUT049,2120.501838476736
3178,FDP23,OUT049,3558.684448426231
3179,FDM33,OUT035,3517.0215318342894
3180,FDD36,OUT017,2074.5582106256134
3181,FDL56,OUT017,1543.1676375102238
3182,FDT27,OUT010,1855.623503224259
3183,FDG52,OUT017,859.8368674893383
3184,NCL42,OUT035,3871.3857703812446
3185,DRJ24,OUT046,2915.6742687337924
3186,FDV38,OUT046,818.759093298946
3187,FDT35,OUT045,2728.5409959763324
3188,FDY51,OUT045,3453.344727665687
3189,FDC37,OUT017,1852.5044920592832
3190,NCP43,OUT013,2901.1883945320465
3191,FDO33,OUT045,1775.2311591120254
3192,FDW04,OUT018,1834.6263994500453
3193,NCC31,OUT046,2445.829527952368
3194,FDK22,OUT049,3523.7490269177442
3195,FDJ50,OUT017,1087.551261605694
3196,FDV13,OUT017,1659.1766067557764
3197,DRL60,OUT017,2548.3888952382786
3198,FDW03,OUT017,1869.465797866112
3199,FDY27,OUT035,2834.179693747923
3200,FDB39,OUT027,2307.758459856501
3201,FDU59,OUT045,2576.514181347165
3202,FDZ57,OUT049,2198.5041481532476
3203,FDO21,OUT049,3704.5095239396283
3204,FDS43,OUT018,2731.655070023682
3205,FDU28,OUT010,1086.5203718270282
3206,FDC51,OUT010,46.47487818087143
3207,FDW16,OUT010,403.26918904547097
3208,FDP32,OUT010,117.34064779657422
3209,FDB60,OUT019,1214.8922867011167
3210,NCQ30,OUT046,1900.9837134576042
3211,FDD26,OUT049,3102.251495911489
3212,FDI44,OUT045,1266.5922718248544
3213,DRH23,OUT046,906.7052375303998
3214,FDO44,OUT046,1795.2744654010216
3215,FDG04,OUT046,2961.1709634110553
3216,FDM32,OUT027,2970.6022451857198
3217,FDM09,OUT013,2755.0610796741316
3218,FDZ47,OUT013,1661.2406480774416
3219,FDM40,OUT027,3687.311662555975
3220,FDY48,OUT017,1788.9173543357067
3221,NCM30,OUT045,663.7563166374323
3222,FDX36,OUT010,1676.5155364253278
3223,DRF03,OUT017,805.8739010801913
3224,FDN51,OUT049,4249.771153494534
3225,FDM57,OUT049,1498.9199996626
3226,FDB35,OUT049,1678.2357801679982
3227,FDY13,OUT027,2753.4903942903647
3228,FDA37,OUT017,2231.388074051056
3229,NCX53,OUT017,2409.8801171849655
3230,FDD59,OUT018,1103.6414581216966
3231,FDX10,OUT019,1264.765946015847
3232,FDC03,OUT018,2817.2125261401147
3233,FDW43,OUT035,3706.187803794585
3234,FDW10,OUT046,2787.70037122019
3235,FDY14,OUT027,5550.214341547391
3236,FDV43,OUT045,771.3996744680436
3237,FDO40,OUT013,2408.5280536354803
3238,FDP46,OUT027,2912.552116044677
3239,NCE43,OUT019,730.9139411854985
3240,FDD05,OUT035,1954.9596085852677
3241,FDJ60,OUT010,760.9625400988541
3242,DRE27,OUT018,1254.4925333002168
3243,FDO11,OUT035,4067.055231481881
3244,DRG11,OUT027,3175.670277774691
3245,FDK33,OUT010,1492.423315687975
3246,DRM23,OUT045,2680.2222731495935
3247,FDJ02,OUT027,3859.7959129069186
3248,NCZ05,OUT045,1663.309082217167
3249,NCL30,OUT013,2018.6709850977004
3250,FDZ19,OUT018,2520.0258148218686
3251,FDM45,OUT049,2064.478080601703
3252,FDO36,OUT046,2834.766759180491
3253,NCK31,OUT045,822.2112600291507
3254,DRJ37,OUT045,2408.2903972452127
3255,FDP24,OUT018,1643.0366147926911
3256,FDF46,OUT013,1867.94903346013
3257,FDX46,OUT019,900.320146618023
3258,NCL18,OUT045,2997.541216329282
3259,FDJ26,OUT013,3463.8830365258077
3260,FDJ07,OUT045,1849.668965624674
3261,FDY15,OUT013,2469.6065489080383
3262,DRG01,OUT045,1186.4882659975879
3263,FDF58,OUT045,1056.768379023868
3264,FDZ14,OUT019,43.70934699273084
3265,FDP31,OUT049,1222.7458032211475
3266,FDH45,OUT013,810.3590342325616
3267,FDA09,OUT010,915.3567078447381
3268,FDW31,OUT035,3275.616637407116
3269,FDA57,OUT046,694.5071292910173
3270,NCE55,OUT035,2807.0513191613254
3271,FDC17,OUT019,1453.8341360389722
3272,FDC59,OUT013,1159.7010692265007
3273,FDA22,OUT013,2725.243153124021
3274,FDK52,OUT035,3575.7143639972014
3275,NCM26,OUT046,2423.036084830836
3276,NCT53,OUT035,2694.3134940163554
3277,FDW45,OUT018,2093.3044649809103
3278,NCI18,OUT035,3543.4735432042658
3279,FDE38,OUT018,2369.1959313024604
3280,FDF08,OUT019,385.9749166386689
3281,FDY58,OUT010,1714.1416970049213
3282,FDF58,OUT019,846.9895090956252
3283,FDX39,OUT017,3515.8458355518474
3284,FDB44,OUT049,3484.333568640319
3285,FDF28,OUT013,2070.677655405034
3286,FDE39,OUT013,1871.1369572230633
3287,FDT37,OUT018,3752.5303125977866
3288,FDZ45,OUT017,3287.2573225163655
3289,FDO40,OUT035,2434.356947155975
3290,FDM57,OUT027,2865.2822780814226
3291,DRG36,OUT017,2841.0484630970814
3292,FDY36,OUT010,726.1900243930577
3293,DRL60,OUT027,3850.8813841979427
3294,FDS25,OUT019,80.74317448679767
3295,DRF49,OUT027,3224.093168101509
3296,FDP16,OUT045,3844.23730202139
3297,FDS60,OUT049,2980.173151408468
3298,FDU15,OUT027,2148.209443775103
3299,FDK43,OUT046,2044.1016275110997
3300,FDN25,OUT046,1020.5669129551894
3301,FDE53,OUT049,1769.7770306200105
3302,FDB22,OUT013,2494.694455301845
3303,FDE39,OUT017,2019.723124321912
3304,FDX35,OUT035,3689.877546031754
3305,NCG54,OUT049,2756.364767280518
3306,FDH27,OUT035,2330.738620004382
3307,NCK42,OUT013,3419.633506375677
3308,FDS25,OUT049,1903.2036868597347
3309,FDI10,OUT018,2495.5345146957834
3310,FDU35,OUT035,1676.586788698172
3311,FDI04,OUT017,3311.313812590419
3312,DRK23,OUT035,4028.0249624928388
3313,FDB53,OUT019,405.02102045604335
3314,FDY02,OUT049,4219.391769379639
3315,FDM60,OUT035,779.9942490153261
3316,NCJ31,OUT010,1801.6759044997073
3317,DRP35,OUT017,2161.8600922599953
3318,NCQ30,OUT018,1659.0173515588067
3319,DRL11,OUT010,612.7354707539927
3320,FDU01,OUT013,3042.3723639538225
3321,FDR39,OUT035,2913.585649246051
3322,FDO08,OUT046,2713.2577539893964
3323,FDC02,OUT045,4132.59033067197
3324,NCZ29,OUT035,2078.1401492448385
3325,FDF29,OUT010,206.33688430576183
3326,FDZ23,OUT017,3155.389437030562
3327,NCU53,OUT018,2341.234864058304
3328,NCW30,OUT013,4086.0348137632864
3329,NCM26,OUT027,3901.005696038428
3330,FDV50,OUT027,3352.3933068389606
3331,FDW15,OUT049,2478.239756987722
3332,FDI35,OUT027,4380.466992320869
3333,FDO11,OUT017,4135.299602676978
3334,FDN48,OUT046,1498.6455621312384
3335,NCA17,OUT049,2479.3520405767836
3336,NCN54,OUT013,1289.919822308063
3337,FDP22,OUT013,885.5808133210434
3338,NCB54,OUT035,2067.2468651262284
3339,FDD08,OUT045,669.8282846374933
3340,DRM48,OUT010,1347.89177050931
3341,FDG41,OUT027,3236.4683057393313
3342,FDE44,OUT027,2272.1180431817575
3343,FDE26,OUT035,2373.041153356612
3344,NCS38,OUT013,1814.6620266978862
3345,NCJ54,OUT018,3333.381082025211
3346,FDI40,OUT019,315.976774996107
3347,FDN45,OUT018,3249.1244296210066
3348,FDU43,OUT046,3862.5152253994065
3349,FDI04,OUT010,1225.134028455788
3350,NCC07,OUT018,1382.4352112391919
3351,NCC07,OUT019,239.19670377015177
3352,NCD18,OUT045,3606.5015396731633
3353,FDU55,OUT035,4168.587102176414
3354,FDX59,OUT035,664.9098271515676
3355,FDR52,OUT049,3137.123735740641
3356,NCP17,OUT013,1068.7303065433439
3357,FDQ32,OUT045,2020.3186277579016
3358,NCT17,OUT049,3078.2854294567314
3359,FDO10,OUT049,1082.2515342062165
3360,FDE32,OUT049,751.8611125963732
3361,FDN44,OUT045,2546.3339008475746
3362,FDH02,OUT035,1570.4473744659233
3363,FDK60,OUT013,1661.7378281834372
3364,FDS24,OUT019,455.36649387753005
3365,FDL03,OUT010,1277.7612609422795
3366,FDB46,OUT027,4843.3193190965485
3367,FDO48,OUT049,3670.6112684444242
3368,FDZ39,OUT049,1813.2626832566802
3369,FDT02,OUT027,2002.0570047691797
3370,FDC50,OUT013,1573.7579264422452
3371,FDP39,OUT035,908.0745505931984
3372,DRG15,OUT018,711.7938142558751
3373,FDP10,OUT018,1373.9555363394195
3374,FDF53,OUT027,4348.847033552883
3375,FDN34,OUT045,2732.111195712618
3376,FDK02,OUT045,1940.6238214664832
3377,FDC23,OUT045,2822.1740384396185
3378,FDJ10,OUT019,345.20264275955066
3379,FDE53,OUT035,1754.7207684966634
3380,FDR25,OUT035,4308.082689929181
3381,FDW50,OUT046,2585.0788134208856
3382,FDS09,OUT049,983.6899121210159
3383,FDW49,OUT010,928.1727699660712
3384,FDU51,OUT046,2872.092650779859
3385,FDF28,OUT018,1762.0493050375844
3386,NCY30,OUT018,2545.316876955061
3387,FDD44,OUT045,4154.280648189159
3388,FDX09,OUT017,2952.5972523310616
3389,NCF30,OUT013,1995.9883897391837
3390,FDZ50,OUT019,1028.2675494810965
3391,FDW37,OUT013,1499.5394667218702
3392,FDD11,OUT049,4147.462784098947
3393,DRH39,OUT018,942.5940979316342
3394,FDA36,OUT049,3039.149975382766
3395,NCG43,OUT049,1549.9437826529334
3396,FDF02,OUT035,1737.370945768643
3397,FDP57,OUT027,3085.906566363841
3398,NCE42,OUT017,3782.797863222062
3399,NCR38,OUT027,5396.6760583447885
3400,FDP03,OUT019,146.7500416773887
3401,FDO51,OUT035,815.1056485305436
3402,NCQ42,OUT046,2022.091788168923
3403,NCM41,OUT046,1472.1213734952207
3404,FDH48,OUT027,2832.1878738918176
3405,DRF60,OUT046,3717.35244123136
3406,FDJ27,OUT035,1713.4929818163646
3407,FDQ14,OUT013,2388.6058266271198
3408,FDN27,OUT017,2040.9071617656634
3409,NCQ02,OUT046,2970.578014483265
3410,FDJ33,OUT049,2126.5984601767796
3411,FDP07,OUT027,4583.66062505666
3412,DRE01,OUT049,3863.5835475503836
3413,FDU36,OUT045,1607.7103778881783
3414,FDL28,OUT017,3776.778133269464
3415,NCX53,OUT046,2253.807922382507
3416,FDZ39,OUT013,1752.1214009633245
3417,NCP42,OUT013,3105.7932147689617
3418,FDJ14,OUT035,1444.8089624951258
3419,FDK04,OUT049,993.7725855483737
3420,NCC19,OUT017,3188.1432018538035
3421,FDS09,OUT018,613.9067037827879
3422,FDZ02,OUT046,1609.3409066278332
3423,FDD35,OUT018,1701.7076877964416
3424,NCY42,OUT017,2420.726883325645
3425,FDB05,OUT045,3863.054901731035
3426,FDF20,OUT035,3184.019517465314
3427,NCO41,OUT018,1295.489141332651
3428,FDC40,OUT027,2735.7052763741212
3429,FDV58,OUT045,3092.1984254489007
3430,FDZ57,OUT045,2100.9212103303203
3431,DRM35,OUT046,2851.511072426296
3432,DRN36,OUT018,1222.9284014005325
3433,FDQ13,OUT046,1406.1068982025527
3434,DRO35,OUT010,54.517428326850336
3435,NCD43,OUT035,1696.727383255819
3436,FDA51,OUT018,1530.0325033118522
3437,NCX17,OUT027,5113.652821493513
3438,NCZ17,OUT049,754.9542225420114
3439,FDR11,OUT027,4023.8219263249493
3440,FDW34,OUT049,3935.051598208212
3441,FDN50,OUT017,1717.7177534163225
3442,FDS09,OUT046,868.3817619507763
3443,FDS48,OUT018,2137.7222975599843
3444,FDL44,OUT049,2729.188859174143
3445,DRF48,OUT018,2680.929334046856
3446,FDA14,OUT018,2028.5711049393367
3447,NCD30,OUT049,1624.9480037073054
3448,FDI16,OUT017,999.8507178924007
3449,NCG06,OUT035,4101.7076627334245
3450,DRZ24,OUT035,1954.1286107771828
3451,NCS17,OUT045,1507.5455378387255
3452,FDB37,OUT045,3847.224652517091
3453,FDE10,OUT035,2160.4534573036626
3454,FDC57,OUT045,3099.167708213849
3455,FDM12,OUT018,2744.872344443684
3456,FDE24,OUT049,2334.381561511454
3457,FDW22,OUT045,3506.439698275834
3458,DRD01,OUT027,2353.693648792422
3459,NCZ18,OUT027,5396.280441695637
3460,FDN49,OUT045,712.511649740881
3461,FDR22,OUT035,1906.444174343225
3462,FDV08,OUT019,1127.8616588838997
3463,FDY39,OUT046,2994.2140882179237
3464,FDV36,OUT049,2117.068535142317
3465,FDO60,OUT045,749.273774615007
3466,FDU04,OUT027,3397.61151311903
3467,FDR20,OUT027,2314.177258681598
3468,FDW19,OUT019,44.30230082481353
3469,FDU40,OUT049,3153.819409376626
3470,FDK15,OUT045,1558.10188100496
3471,DRF15,OUT035,2471.660390588285
3472,FDQ25,OUT017,2982.1432521972984
3473,FDI48,OUT019,979.1327152247063
3474,FDS49,OUT046,1282.5477897998207
3475,FDV22,OUT046,2558.189117785953
3476,NCV42,OUT046,1732.6756636943696
3477,FDX26,OUT046,2870.016460948635
3478,FDI33,OUT018,1173.7984024180814
3479,FDZ14,OUT049,2036.883073766182
3480,FDG10,OUT013,1011.7474441754856
3481,FDM38,OUT018,635.8102363327904
3482,FDG26,OUT027,5526.1070332197105
3483,FDH46,OUT035,1728.200997911256
3484,FDN13,OUT018,1318.5437332028516
3485,FDU57,OUT035,2466.7390777417822
3486,NCI06,OUT046,2822.311886545161
3487,FDM38,OUT045,929.9431953024205
3488,NCG42,OUT010,113.33056818000273
3489,FDL39,OUT045,2837.6480416060363
3490,FDT31,OUT019,1178.5456196306502
3491,FDV59,OUT013,3477.452263094882
3492,FDB49,OUT035,1723.3644227195703
3493,FDD58,OUT049,1725.7849532241912
3494,DRN59,OUT046,760.861046643593
3495,FDX48,OUT049,2587.5836910715184
3496,FDQ11,OUT049,4179.201314754586
3497,FDY12,OUT049,997.6622317973305
3498,FDQ11,OUT045,4089.5275112355584
3499,DRI11,OUT017,2013.8109643988957
3500,FDY32,OUT027,4064.2377327848053
3501,FDS51,OUT045,993.780535975298
3502,FDR19,OUT010,419.35542536832645
3503,DRB13,OUT018,2766.020904117884
3504,FDS21,OUT035,1115.3619799020246
3505,FDQ40,OUT045,2807.6294782930513
3506,NCE55,OUT013,2781.236233913007
3507,FDX43,OUT027,4105.499681641538
3508,FDS12,OUT049,2089.7559653346466
3509,DRK01,OUT027,2955.117406617207
3510,FDN25,OUT017,1111.156225823529
3511,FDB60,OUT046,3104.365251933113
3512,FDQ13,OUT017,1540.3760671126502
3513,DRK13,OUT045,3071.9858509670776
